M4,feat_lagged_forward_returns_macd,S2,feat_lagged_forward_returns_rolling_mean_60d,feat_target_rolling_mean_20,E19,V13,feat_lagged_forward_returns_rolling_mean_10d,feat_lagged_target_2,feat_lagged_forward_returns_macd_signal,feat_lagged_target_3,feat_v_mean,feat_lagged_forward_returns_rolling_max_5d,feat_p_mean,lagged_market_forward_excess_returns,feat_lagged_forward_returns_macd_hist,feat_target_rolling_mean_5,feat_p_max,feat_m_change,E11,feat_lagged_forward_returns_rolling_min_10d,V7,feat_target_rolling_std_5,P5,feat_lagged_forward_returns_rolling_min_20d,feat_target_rolling_std_20,feat_lagged_forward_returns_rolling_std_10d,P6,feat_lagged_forward_returns_rolling_min_5d,P8,P10,I2,feat_lagged_forward_returns_rolling_min_60d,feat_lagged_forward_returns_rolling_std_60d,feat_autocorr,feat_v_max,feat_lagged_risk_free_rate_rolling_kurtosis_10d,feat_v_std,S5,feat_lagged_forward_returns_rolling_max_20d,feat_v_change,feat_v_min,M3,P3,feat_lagged_forward_returns_rolling_max_10d,feat_s_change,V2,feat_lagged_forward_returns_rolling_max_60d,feat_lagged_forward_returns_rsi_7,V5,feat_e_std,feat_e_max,I3,E20,P13,feat_s_max,feat_lagged_forward_returns_rolling_kurtosis_20d,D1,E2,E17,feat_m_min,feat_lagged_risk_free_rate_rolling_std_5d,feat_p_min,P7,M17,feat_sentiment_vol_interaction,E15,S6,feat_lagged_forward_returns_rolling_kurtosis_5d,I8,feat_m_std,feat_vol_momentum_interaction,feat_lagged_forward_returns_rolling_kurtosis_10d,feat_s_mean,feat_s_std,feat_target_zscore,feat_lagged_risk_free_rate_rolling_skew_10d,feat_lagged_target_abs,feat_p_change,P2,P12,feat_vol_momentum_ratio,feat_s_min,feat_i_min,feat_e_mean,I4,feat_v_percentile,feat_high_vol,E10,M12,M8,M15,feat_lagged_forward_returns_rolling_skew_20d,E6,feat_price_vol_ratio,feat_momentum_strength,E9,lagged_risk_free_rate,feat_m_mean,feat_m_max,market_forward_excess_returns
0.054151155,3.5067065415492205e-05,0.1304706719,0.0006058437599999991,0.00029684765999999686,-0.2056371,-0.2249397,0.0007177256600000004,0.0002567049,-3.961219823407373e-06,0.000255564,0.2524254029237762,0.01000107,0.5322358137961538,0.0002578458,-1.8154027616418744e-05,0.0003379689999999856,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.01207591,-0.1030353449,0.007602523012754687,-0.2855418,-0.01639033,0.008329400982132622,0.008139202464741327,-0.29274655000000005,-0.0082435,1.7297152936,1.7306406965,-0.7477994,-0.02275579,0.008508016503401284,-3.0148970544052497e-07,0.9847883598,-0.6183309089241852,0.5650851268840207,-0.03121779,0.01573491,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,0.01316608,0.0008138276916667131,0.5109126984,0.02081379,0.0,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,0.06522567499873017,0,0.7193718663499999,0.048825995,-1.5702402969,6.60329686215112e-07,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,0.03661538635329542,0.5957341270000001,0.9509681383645641,0.016427147833738682,-0.1211102519056913,0.3050688403499999,0.6800192832270424,-0.026670014595204357,-0.07823213609653827,0.005162056,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,-0.05157971744617886,0.0304232804,1.6292052797274736,0.0,0.1061507937,9.920635e-05,0.14494786430636364,1.976095,-0.003038479
0.054151155,0.0,0.1304706719,-0.002421174,-0.003038479,-0.2056371,-0.2249397,-0.002421174,0.0002567049,0.0,0.000255564,0.2524254029237762,-0.002421174,0.5322358137961538,-0.003038479,0.0,-0.003038479,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.002421174,-0.1030353449,0.007602523012754687,-0.2855418,-0.002421174,0.008329400982132622,0.008139202464741327,-0.29274655000000005,-0.002421174,1.7297152936,1.7306406965,-0.7477994,-0.002421174,0.008508016503401284,-3.0148970544052497e-07,0.9847883598,-0.6183309089241852,0.5650851268840207,-0.03121779,-0.002421174,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,-0.002421174,0.0008138276916667131,0.5109126984,-0.002421174,0.0,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,0.06522567499873017,0,0.7193718663499999,0.048825995,-1.5702402969,6.60329686215112e-07,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,0.03661538635329542,0.5957341270000001,0.9509681383645641,0.016427147833738682,-0.1211102519056913,0.3050688403499999,0.6800192832270424,-0.026670014595204357,-0.07823213609653827,0.003038479,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,-0.05157971744617886,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.0003007937,0.14494786430636364,1.976095,-0.009114046
0.054151155,-0.00048449596581196614,0.1304706719,-0.0054579255,-0.0060762625,-0.2056371,-0.2249397,-0.0054579255,-0.003038479,-9.689919316239323e-05,0.000255564,0.2524254029237762,-0.002421174,0.5322358137961538,-0.009114046,-0.00038759677264957294,-0.0060762625,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.008494677,-0.1030353449,0.004296074625253209,-0.2855418,-0.008494677,0.004296074625253209,0.004294615156856841,-0.29274655000000005,-0.008494677,1.7297152936,1.7306406965,-0.7477994,-0.008494677,0.004294615156856841,2.7692837376034004e-05,0.9847883598,-0.6183309089241852,0.5650851268840207,-0.03121779,-0.002421174,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,-0.002421174,0.0008138276916667131,0.5109126984,-0.002421174,0.0,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,0.06522567499873017,0,0.7193718663499999,0.048825995,-1.5702402969,1.4029705645522434e-06,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,0.03661538635329542,0.5957341270000001,0.9509681383645641,0.016427147833738682,-0.1211102519056913,0.3050688403499999,0.6800192832270424,-0.7071051352534646,-0.07823213609653827,0.009114046,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,-0.05157971744617886,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.0003027778,0.14494786430636364,1.976095,-0.01024254
0.054151155,-0.0009486920761682138,0.1304706719,-0.006846776333333335,-0.007465021666666666,-0.2056371,-0.2249397,-0.006846776333333335,-0.009114046,-0.0002672577697635574,-0.003038479,0.2524254029237762,-0.002421174,0.5322358137961538,-0.01024254,-0.0006814343064046564,-0.007465021666666666,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.009624478,-0.1030353449,0.0038748012415960554,-0.2855418,-0.009624478,0.0038748012415960554,0.0038740908074675192,-0.29274655000000005,-0.009624478,1.7297152936,1.7306406965,-0.7477994,-0.009624478,0.0038740908074675192,9.335098071684e-05,0.9847883598,-0.6183309089241852,0.5650851268840207,-0.03121779,-0.002421174,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,-0.002421174,0.0008138276916667131,0.5109126984,-0.002421174,0.0,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,0.06522567499873017,0,0.7193718663499999,0.048825995,-1.5702402969,1.0498908149580822e-06,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,0.03661538635329542,0.5957341270000001,0.9509681383645641,0.016427147833738682,-0.1211102519056913,0.3050688403499999,0.6800192832270424,-0.7168138420567963,1.457892130445937,0.01024254,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,1.5678053472116784,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.0003011905,0.14494786430636364,1.976095,0.004046204
0.054151155,-0.00016187344951093443,0.1304706719,-0.003969483,-0.00458721525,-0.2056371,-0.2249397,-0.003969483,-0.01024254,-0.0002461809057130328,-0.009114046,0.2524254029237762,0.004662397,0.5322358137961538,0.004046204,8.430745620209839e-05,-0.00458721525,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.009624478,-0.1030353449,0.006567835934447072,-0.2855418,-0.009624478,0.006567835934447072,0.006566657249101759,-0.29274655000000005,-0.009624478,1.7297152936,1.7306406965,-0.7477994,-0.009624478,0.006566657249101759,-4.144340631816e-05,0.9847883598,1.1386653381173133,0.5650851268840207,-0.03121779,0.004662397,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,0.004662397,0.0008138276916667131,0.5109126984,0.004662397,66.48079459739587,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,-0.9524140894033177,0,0.7193718663499999,0.048825995,-1.5702402969,1.4670300209948111e-06,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,-0.9524140894033177,0.5957341270000001,0.9509681383645641,0.016427147833738682,-0.9524140894033177,0.3050688403499999,0.6800192832270424,1.314497833257537,-9.975276053558277e-05,0.004046204,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,0.8790353618719976,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.0002992063,0.14494786430636364,1.976095,-0.01230065
0.054151155,-0.0008477026799132269,0.1304706719,-0.0055127404000000005,-0.0061299022000000005,-0.2056371,-0.2249397,-0.0055127404000000005,0.004046204,-0.0003664852605530717,-0.01024254,0.2524254029237762,0.004662397,0.5322358137961538,-0.01230065,-0.00048121741936015525,-0.0061299022000000005,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.01168577,-0.1030353449,0.0066522001454302464,-0.2855418,-0.01168577,0.0066522001454302464,0.006651988994553382,-0.29274655000000005,-0.01168577,1.7297152936,1.7306406965,-0.7477994,-0.01168577,0.006651988994553382,-4.9770939232600006e-05,0.9847883598,-0.7253935614404128,0.5650851268840207,-0.03121779,0.004662397,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,0.004662397,0.0008138276916667131,0.5109126984,0.004662397,37.757602685483114,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,0.06160281605069192,0,0.7193718663499999,0.048825995,-1.5702402969,1.500643622583335e-06,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,0.06160281605069192,0.5957341270000001,0.9509681383645641,0.016427147833738682,0.06160281605069192,0.3050688403499999,0.6800192832270424,-0.9276237017615884,0.5158739184572764,0.01230065,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,1.064167628175979,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.0002992063,0.14494786430636364,1.976095,-0.007065934
0.054151155,-0.000957658553534245,0.1304706719,-0.005668854166666667,-0.0062859075,-0.2056371,-0.2249397,-0.005668854166666667,-0.01230065,-0.00048471991914930635,0.004046204,0.2524254029237762,0.004662397,0.5322358137961538,-0.007065934,-0.0004729386343849387,-0.006935393200000001,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.01168577,-0.1030353449,0.006424216809720014,-0.2855418,-0.01168577,0.005962167335932319,0.005961995900349528,-0.29274655000000005,-0.01168577,1.7297152936,1.7306406965,-0.7477994,-0.01168577,0.005961995900349528,8.69155810571e-05,0.9847883598,-0.07635441125072973,0.5650851268840207,-0.03121779,0.004662397,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,0.004662397,0.0008138276916667131,0.5109126984,0.004662397,45.324038114846964,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,1.0206116831343301,0,0.7193718663499999,0.048825995,-1.5702402969,1.5623301626096899e-06,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,3.3848750477586997,0.5957341270000001,0.9509681383645641,0.016427147833738682,1.0206116831343301,0.3050688403499999,0.6800192832270424,-0.13082913440011354,0.8858699233608921,0.007065934,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,1.1808977424452973,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.0002996032,0.14494786430636364,1.976095,0.003029427
0.054151155,-0.00022770097812582074,0.1304706719,-0.004338413285714286,-0.0049551454285714286,-0.2056371,-0.2249397,-0.004338413285714286,-0.007065934,-0.0004333161309446092,-0.01230065,0.2524254029237762,0.004662397,0.5322358137961538,0.003029427,0.00020561515281878847,-0.0045066986,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.01168577,-0.1030353449,0.007585192363549377,-0.2855418,-0.01168577,0.006482234179148314,0.006481641239721047,-0.29274655000000005,-0.01168577,1.7297152936,1.7306406965,-0.7477994,-0.01168577,0.006481641239721047,-2.1405731239818e-05,0.9847883598,0.12792824363182903,0.5650851268840207,-0.03121779,0.004662397,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,0.004662397,0.0008138276916667131,0.5109126984,0.004662397,55.70388985431163,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,-1.5262982836672818,0,0.7193718663499999,0.048825995,-1.5702402969,1.2735851808968472e-06,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,-2.942437033355168,0.5957341270000001,0.9509681383645641,0.016427147833738682,-1.5262982836672818,0.3050688403499999,0.6800192832270424,1.231760515016653,0.3078934721236299,0.003029427,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,0.5307293690541067,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.000297619,0.14494786430636364,1.976095,-0.02518281
0.054151155,-0.0019035892939382997,0.1304706719,-0.006866859125,-0.0074836035,-0.2056371,-0.2249397,-0.006866859125,0.003029427,-0.0007273707635433473,-0.007065934,0.2524254029237762,0.004662397,0.5322358137961538,-0.02518281,-0.0011762185303949525,-0.0074947526,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.02456598,-0.1030353449,0.012042632034701416,-0.2855418,-0.02456598,0.009336026777890047,0.009335647404637352,-0.29274655000000005,-0.02456598,1.7297152936,1.7306406965,-0.7477994,-0.02456598,0.009335647404637352,-7.628948454987e-05,0.9847883598,0.6134774268900486,0.5650851268840207,-0.03121779,0.004662397,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,0.004662397,0.0008138276916667131,0.5109126984,0.004662397,36.39392430174851,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,0.9227597832745299,0,0.7193718663499999,0.048825995,-1.5702402969,8.228991523875056e-07,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,-0.3676390443219664,0.5957341270000001,0.9509681383645641,0.016427147833738682,0.9227597832745299,0.3050688403499999,0.6800192832270424,-1.895794427665059,0.45256284221283966,0.02518281,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,-0.6788636584381575,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.0002996032,0.14494786430636364,1.976095,-0.009105443
0.054151155,-0.001912645344287811,0.1304706719,-0.007047411222222222,-0.0076638078888888895,-0.2056371,-0.2249397,-0.007047411222222222,-0.02518281,-0.0009644256796922401,0.003029427,0.2524254029237762,0.003644232,0.5322358137961538,-0.009105443,-0.000948219664595571,-0.010125081999999999,2.0978663744999997,-0.001810536472222124,0.0193452381,-0.02456598,-0.1030353449,0.010184638258817958,-0.2855418,-0.02456598,0.008749770516634614,0.00874948083854409,-0.29274655000000005,-0.02456598,1.7297152936,1.7306406965,-0.7477994,-0.02456598,0.00874948083854409,0.00022930064103483,0.9847883598,0.07338009682857341,0.5650851268840207,-0.03121779,0.004662397,-0.004544523354545457,-0.65669175455,-0.14435585,0.49470899,0.004662397,0.0008138276916667131,0.5109126984,0.004662397,50.00152058542725,0.28328015,0.8504566363910504,2.0523019810500003,0.68816137565,1.2246630325,0.53968254,1.2243663599499999,1.2346392824390606,0,0.7193718663499999,0.048825995,-1.5702402969,1.0271879175691763e-06,-1.1057902904999999,0.27749965,0.22371031745,0.04636327906809041,0.4436177249,0.5188492063,1.4638155129454329,0.5957341270000001,0.9509681383645641,0.016427147833738682,1.2346392824390606,0.3050688403499999,0.6800192832270424,-0.16476243128274481,0.46245236025921843,0.009105443,0.0021605164923076403,-0.525023664,-0.37911756490000004,1.3525363236127952,-0.9276125235,-1.0986515,0.2791584703710527,0.5244708995,0.4642857142857143,0,0.5029761905,0.4835745,0.4227843915,0.4933862434,-0.6172192148497473,0.0304232804,1.6292052797274736,0.0,0.1061507937,0.000297619,0.14494786430636364,1.976095,0.01064936
